writer_id,genuine,forgery,mismatched_files,unrecognized_files
3213,24,30,,
3214,24,30,,
3215,24,30,,
3216,24,30,,
3217,24,30,,
3218,24,30,,
3219,24,30,,
3220,24,30,,
3221,24,30,,
3222,24,30,,
3223,24,30,,
3224,24,30,,
3225,24,30,,
3226,24,30,,
3227,24,30,,
3228,24,30,,
3229,24,30,,
3230,24,30,,
3231,24,30,,
3232,24,30,,
3233,24,30,,
3234,24,30,,
3235,24,30,,
3236,24,30,,
3237,24,30,,
3238,24,30,,
3239,24,30,,
3240,24,30,,
3241,24,30,,
3242,24,30,,
3243,24,30,,
3244,24,30,,
3245,24,30,,
3246,24,30,,
3247,24,30,,
3248,24,30,,
3249,24,30,,
3250,24,30,,
3251,24,30,,
3252,24,30,,
3253,24,30,,
3254,24,30,,
3255,24,30,,
3256,24,30,,
3257,24,30,,
3258,24,30,,
3259,24,30,,
3260,24,30,,
3261,24,30,,
3262,24,30,,
3263,24,30,,
3264,24,30,,
3265,24,30,,
3266,24,30,,
3267,24,30,,
3268,24,30,,
3269,24,30,,
3270,24,30,,
3271,24,30,,
3272,24,30,,
3273,24,30,,
3274,24,30,,
3275,24,30,,
3276,24,30,,
3277,24,30,,
3278,24,30,,
3279,24,30,,
3280,24,30,,
3281,24,30,,
3282,24,30,,
3283,24,30,,
3284,24,30,,
3285,24,30,,
3286,24,30,,
3287,24,30,,
3288,24,30,,
3289,24,30,,
3290,24,30,,
3291,24,30,,
3292,24,30,,
3293,24,30,,
3294,24,30,,
3295,24,30,,
3296,24,30,,
3297,24,30,,
3298,24,30,,
3299,24,30,,
3300,24,30,,
3301,24,30,,
3302,24,30,,
3303,24,30,,
3304,24,30,,
3305,24,30,,
3306,24,30,,
3307,24,30,,
3308,24,30,,
3309,24,30,,
3310,24,30,,
3311,24,30,,
3312,24,30,,
3313,24,30,,
3314,24,30,,
3315,24,30,,
3316,24,30,,
3317,24,30,,
3318,24,30,,
3319,24,30,,
3320,24,30,,
3321,24,30,,
3322,24,30,,
3323,24,30,,
3324,24,30,,
3325,24,30,,
3326,24,30,,
3327,24,30,,
3328,24,30,,
3329,24,30,,
3330,24,30,,
3331,24,30,,
3332,24,30,,
3333,24,30,,
3334,24,30,,
3335,24,30,,
3336,24,30,,
3337,24,30,,
3338,24,30,,
3339,24,30,,
3340,24,30,,
3341,24,30,,
3342,24,30,,
3343,24,30,,
3344,24,30,,
3345,24,30,,
3346,24,30,,
3347,24,30,,
3348,24,30,,
3349,24,30,,
3350,24,30,,
3351,24,30,,
3352,24,30,,
3353,24,30,,
3354,24,30,,
3355,24,30,,
3356,24,30,,
3357,24,30,,
3358,24,30,,
3359,24,30,,
3360,24,30,,
3361,24,30,,
3362,24,30,,
3363,24,30,,
3364,24,30,,
3365,24,30,,
3366,24,30,,
3367,24,30,,
3368,24,30,,
3369,24,30,,
3370,24,30,,
3371,24,30,,
3372,24,30,,
3373,24,30,,
3374,24,30,,
3375,24,30,,
3376,24,30,,
3377,24,30,,
3378,24,30,,
3379,24,30,,
3380,24,30,,
3381,24,30,,
3382,24,30,,
3383,24,30,,
3384,24,30,,
3385,24,30,,
3386,24,30,,
3387,24,30,,
3388,24,30,,
3389,24,30,,
3390,24,30,,
3391,24,30,,
3392,24,30,,
3393,24,30,,
3394,24,30,,
3395,24,30,,
3396,24,30,,
3397,24,30,,
3398,24,30,,
3399,24,30,,
3400,24,30,,
3401,24,30,,
3402,24,30,,
3403,24,30,,
3404,24,30,,
3405,24,30,,
3406,24,30,,
3407,24,30,,
3408,24,30,,
3409,24,30,,
3410,24,30,,
3411,24,30,,
3412,24,30,,
3413,24,30,,
3414,24,30,,
3415,24,30,,
3416,24,30,,
3417,24,30,,
3418,24,30,,
3419,24,30,,
3420,24,30,,
3421,24,30,,
3422,24,30,,
3423,24,30,,
3424,24,30,,
3425,24,30,,
3426,24,30,,
3427,24,30,,
3428,24,30,,
3429,24,30,,
3430,24,30,,
3431,24,30,,
3432,24,30,,
3433,24,30,,
3434,24,30,,
3435,24,30,,
3436,24,30,,
3437,24,30,,
3438,24,30,,
3439,24,30,,
3440,24,30,,
3441,24,30,,
3442,24,30,,
3443,24,30,,
3444,24,30,,
3445,24,30,,
3446,24,30,,
3447,24,30,,
3448,24,30,,
3449,24,30,,
3450,24,30,,
3451,24,30,,
3452,24,30,,
3453,24,30,,
3454,24,30,,
3455,24,30,,
3456,24,30,,
3457,24,30,,
3458,24,30,,
3459,24,30,,
3460,24,30,,
3461,24,30,,
3462,24,30,,
3463,24,30,,
3464,24,30,,
3465,24,30,,
3466,24,30,,
3467,24,30,,
3468,24,30,,
3469,24,30,,
3470,24,30,,
3471,24,30,,
3472,24,30,,
3473,24,30,,
3474,24,30,,
3475,24,30,,
3476,24,30,,
3477,24,30,,
3478,24,30,,
3479,24,30,,
3480,24,30,,
3481,24,30,,
3482,24,30,,
3483,24,30,,
3484,24,30,,
3485,24,30,,
3486,24,30,,
3487,24,30,,
3488,24,30,,
3489,24,30,,
3490,24,30,,
3491,24,30,,
3492,24,30,,
3493,24,30,,
3494,24,30,,
3495,24,30,,
3496,24,30,,
3497,24,30,,
3498,24,30,,
3499,24,30,,
3500,24,30,,
3501,24,30,,
3502,24,30,,
3503,24,30,,
3504,24,30,,
3505,24,30,,
3506,24,30,,
3507,24,30,,
3508,24,30,,
3509,24,30,,
3510,24,30,,
3511,24,30,,
3512,24,30,,
3513,24,30,,
3514,24,30,,
3515,24,30,,
3516,24,30,,
3517,24,30,,
3518,24,30,,
3519,24,30,,
3520,24,30,,
3521,24,30,,
3522,24,30,,
3523,24,30,,
3524,24,30,,
3525,24,30,,
3526,24,30,,
3527,24,30,,
3528,24,30,,
3529,24,30,,
3530,24,30,,
3531,24,30,,
3532,24,30,,
3533,24,30,,
3534,24,30,,
3535,24,30,,
3536,24,30,,
3537,24,30,,
3538,24,30,,
3539,24,30,,
3540,24,30,,
3541,24,30,,
3542,24,30,,
3543,24,30,,
3544,24,30,,
3545,24,30,,
3546,24,30,,
3547,24,30,,
3548,24,30,,
3549,24,30,,
3550,24,30,,
3551,24,30,,
3552,24,30,,
3553,24,30,,
3554,24,30,,
3555,24,30,,
3556,24,30,,
3557,24,30,,
3558,24,30,,
3559,24,30,,
3560,24,30,,
3561,24,30,,
3562,24,30,,
3563,24,30,,
3564,24,30,,
3565,24,30,,
3566,24,30,,
3567,24,30,,
3568,24,30,,
3569,24,30,,
3570,24,30,,
3571,24,30,,
3572,24,30,,
3573,24,30,,
3574,24,30,,
3575,24,30,,
3576,24,30,,
3577,24,30,,
3578,24,30,,
3579,24,30,,
3580,24,30,,
3581,24,30,,
3582,24,30,,
3583,24,30,,
3584,24,30,,
3585,24,30,,
3586,24,30,,
3587,24,30,,
3588,24,30,,
3589,24,30,,
3590,24,30,,
3591,24,30,,
3592,24,30,,
3593,24,30,,
3594,24,30,,
3595,24,30,,
3596,24,30,,
3597,24,30,,
3598,24,30,,
3599,24,30,,
3600,24,30,,
3601,24,30,,
3602,24,30,,
3603,24,30,,
3604,24,30,,
3605,24,30,,
3606,24,30,,
3607,24,30,,
3608,24,30,,
3609,24,30,,
3610,24,30,,
3611,24,30,,
3612,24,30,,
3613,24,30,,
3614,24,30,,
3615,24,30,,
3616,24,30,,
3617,24,30,,
3618,24,30,,
3619,24,30,,
3620,24,30,,
3621,24,30,,
3622,24,30,,
3623,24,30,,
3624,24,30,,
3625,24,30,,
3626,24,30,,
3627,24,30,,
3628,24,30,,
3629,24,30,,
3630,24,30,,
3631,24,30,,
3632,24,30,,
3633,24,30,,
3634,24,30,,
3635,24,30,,
3636,24,30,,
3637,24,30,,
3638,24,30,,
3639,24,30,,
3640,24,30,,
3641,24,30,,
3642,24,30,,
3643,24,30,,
3644,24,30,,
3645,24,30,,
3646,24,30,,
3647,24,30,,
3648,24,30,,
3649,24,30,,
3650,24,30,,
3651,24,30,,
3652,24,30,,
3653,24,30,,
3654,24,30,,
3655,24,30,,
3656,24,30,,
3657,24,30,,
3658,24,30,,
3659,24,30,,
3660,24,30,,
3661,24,30,,
3662,24,30,,
3663,24,30,,
3664,24,30,,
3665,24,30,,
3666,24,30,,
3667,24,30,,
3668,24,30,,
3669,24,30,,
3670,24,30,,
3671,24,30,,
3672,24,30,,
3673,24,30,,
3674,24,30,,
3675,24,30,,
3676,24,30,,
3677,24,30,,
3678,24,30,,
3679,24,30,,
3680,24,30,,
3681,24,30,,
3682,24,30,,
3683,24,30,,
3684,24,30,,
3685,24,30,,
3686,24,30,,
3687,24,30,,
3688,24,30,,
3689,24,30,,
3690,24,30,,
3691,24,30,,
3692,24,30,,
3693,24,30,,
3694,24,30,,
3695,24,30,,
3696,24,30,,
3697,24,30,,
3698,24,30,,
3699,24,30,,
3700,24,30,,
3701,24,30,,
3702,24,30,,
3703,24,30,,
3704,24,30,,
3705,24,30,,
3706,24,30,,
3707,24,30,,
3708,24,30,,
3709,24,30,,
3710,24,30,,
3711,24,30,,
3712,24,30,,
3713,24,30,,
3714,24,30,,
3715,24,30,,
3716,24,30,,
3717,24,30,,
3718,24,30,,
3719,24,30,,
3720,24,30,,
3721,24,30,,
3722,24,30,,
3723,24,30,,
3724,24,30,,
3725,24,30,,
3726,24,30,,
3727,24,30,,
3728,24,30,,
3729,24,30,,
3730,24,30,,
3731,24,30,,
3732,24,30,,
3733,24,30,,
3734,24,30,,
3735,24,30,,
3736,24,30,,
3737,24,30,,
3738,24,30,,
3739,24,30,,
3740,24,30,,
3741,24,30,,
3742,24,30,,
3743,24,30,,
3744,24,30,,
3745,24,30,,
3746,24,30,,
3747,24,30,,
3748,24,30,,
3749,24,30,,
3750,24,30,,
3751,24,30,,
3752,24,30,,
3753,24,30,,
3754,24,30,,
3755,24,30,,
3756,24,30,,
3757,24,30,,
3758,24,30,,
3759,24,30,,
3760,24,30,,
3761,24,30,,
3762,24,30,,
3763,24,30,,
3764,24,30,,
3765,24,30,,
3766,24,30,,
3767,24,30,,
3768,24,30,,
3769,24,30,,
3770,24,30,,
3771,24,30,,
3772,24,30,,
3773,24,30,,
3774,24,30,,
3775,24,30,,
3776,24,30,,
3777,24,30,,
3778,24,30,,
3779,24,30,,
3780,24,30,,
3781,24,30,,
3782,24,30,,
3783,24,30,,
3784,24,30,,
3785,24,30,,
3786,24,30,,
3787,24,30,,
3788,24,30,,
3789,24,30,,
3790,24,30,,
3791,24,30,,
3792,24,30,,
3793,24,30,,
3794,24,30,,
3795,24,30,,
3796,24,30,,
3797,24,30,,
3798,24,30,,
3799,24,30,,
3800,24,30,,
3801,24,30,,
3802,24,30,,
3803,24,30,,
3804,24,30,,
3805,24,30,,
3806,24,30,,
3807,24,30,,
3808,24,30,,
3809,24,30,,
3810,24,30,,
3811,24,30,,
3812,24,30,,
3813,24,30,,
3814,24,30,,
3815,24,30,,
3816,24,30,,
3817,24,30,,
3818,24,30,,
3819,24,30,,
3820,24,30,,
3821,24,30,,
3822,24,30,,
3823,24,30,,
3824,24,30,,
3825,24,30,,
3826,24,30,,
3827,24,30,,
3828,24,30,,
3829,24,30,,
3830,24,30,,
3831,24,30,,
3832,24,30,,
3833,24,30,,
3834,24,30,,
3835,24,30,,
3836,24,30,,
3837,24,30,,
3838,24,30,,
3839,24,30,,
3840,24,30,,
3841,24,30,,
3842,24,30,,
3843,24,30,,
3844,24,30,,
3845,24,30,,
3846,24,30,,
3847,24,30,,
3848,24,30,,
3849,24,30,,
3850,24,30,,
3851,24,30,,
3852,24,30,,
3853,24,30,,
3854,24,30,,
3855,24,30,,
3856,24,30,,
3857,24,30,,
3858,24,30,,
3859,24,30,,
3860,24,30,,
3861,24,30,,
3862,24,30,,
3863,24,30,,
3864,24,30,,
3865,24,30,,
3866,24,30,,
3867,24,30,,
3868,24,30,,
3869,24,30,,
3870,24,30,,
3871,24,30,,
3872,24,30,,
3873,24,30,,
3874,24,30,,
3875,24,30,,
3876,24,30,,
3877,24,30,,
3878,24,30,,
3879,24,30,,
3880,24,30,,
3881,24,30,,
3882,24,30,,
3883,24,30,,
3884,24,30,,
3885,24,30,,
3886,24,30,,
3887,24,30,,
3888,24,30,,
3889,24,30,,
3890,24,30,,
3891,24,30,,
3892,24,30,,
3893,24,30,,
3894,24,30,,
3895,24,30,,
3896,24,30,,
3897,24,30,,
3898,24,30,,
3899,24,30,,
3900,24,30,,
3901,24,30,,
3902,24,30,,
3903,24,30,,
3904,24,30,,
3905,24,30,,
3906,24,30,,
3907,24,30,,
3908,24,30,,
3909,24,30,,
3910,24,30,,
3911,24,30,,
3912,24,30,,
3913,24,30,,
3914,24,30,,
3915,24,30,,
3916,24,30,,
3917,24,30,,
3918,24,30,,
3919,24,30,,
3920,24,30,,
3921,24,30,,
3922,24,30,,
3923,24,30,,
3924,24,30,,
3925,24,30,,
3926,24,30,,
3927,24,30,,
3928,24,30,,
3929,24,30,,
3930,24,30,,
3931,24,30,,
3932,24,30,,
3933,24,30,,
3934,24,30,,
3935,24,30,,
3936,24,30,,
3937,24,30,,
3938,24,30,,
3939,24,30,,
3940,24,30,,
3941,24,30,,
3942,24,30,,
3943,24,30,,
3944,24,30,,
3945,24,30,,
3946,24,30,,
3947,24,30,,
3948,24,30,,
3949,24,30,,
3950,24,30,,
3951,24,30,,
3952,24,30,,
3953,24,30,,
3954,24,30,,
3955,24,30,,
3956,24,30,,
3957,24,30,,
3958,24,30,,
3959,24,30,,
3960,24,30,,
3961,24,30,,
3962,24,30,,
3963,24,30,,
3964,24,30,,
3965,24,30,,
3966,24,30,,
3967,24,30,,
3968,24,30,,
3969,24,30,,
3970,24,30,,
3971,24,30,,
3972,24,30,,
3973,24,30,,
3974,24,30,,
3975,24,30,,
3976,24,30,,
3977,24,30,,
3978,24,30,,
3979,24,30,,
3980,24,30,,
3981,24,30,,
3982,24,30,,
3983,24,30,,
3984,24,30,,
3985,24,30,,
3986,24,30,,
3987,24,30,,
3988,24,30,,
3989,24,30,,
3990,24,30,,
3991,24,30,,
3992,24,30,,
3993,24,30,,
3994,24,30,,
3995,24,30,,
3996,24,30,,
3997,24,30,,
3998,24,30,,
3999,24,30,,
4000,24,30,,
